join_s,sch_s,sch_r,adv_r,adv_s,data_r,data_s,dist_ch_to_bs,dist_to_ch,expaned_energy,rank,send_code,who_ch,is_target
1,0,1,4,0,0,27,0.0,30.83752,0.05029,9,1,108028,0
1,0,1,6,0,0,68,0.0,11.61112,0.11479,1,3,109037,0
1,0,1,5,0,0,27,0.0,34.7437,0.05052,12,5,116009,0
1,0,1,3,0,0,55,0.0,31.42536,0.09608,1,3,107017,0
1,0,1,4,0,0,57,0.0,2.27559,0.09204,11,1,101086,0
1,0,1,2,0,0,27,0.0,21.49097,0.04867,47,1,105038,0
1,0,1,4,0,0,96,0.0,20.53833,0.24413,1,4,201100,0
1,0,1,6,0,0,96,0.0,15.07223,0.16124,4,2,117046,0
1,0,1,5,0,0,51,0.0,11.4642,0.11114,12,1,102018,0
1,0,1,10,0,0,131,145.34528,6.36476,0.2172,3,3,201032,0
1,0,1,4,0,0,37,0.0,35.64517,0.06721,5,3,110070,0
1,0,1,6,0,0,34,0.0,28.9952,0.06092,28,4,107041,0
1,0,1,4,0,0,39,0.0,27.80212,0.06968,1,3,120093,0
1,0,1,6,0,0,51,0.0,6.98619,0.08712,17,1,208095,0
1,0,1,2,0,0,24,0.0,49.96494,0.04626,27,1,106070,0
1,0,1,9,0,0,76,0.0,19.02866,0.12828,1,4,104058,0
1,0,1,5,0,0,42,0.0,33.17008,0.0764,10,5,107001,0
1,0,1,8,0,0,60,0.0,19.6042,0.10256,1,4,112058,0
1,0,1,27,0,0,22,0.0,12.59071,0.03801,13,11,101043,0
1,0,1,1,0,0,15,0.0,65.8362,0.4198,67,1,113100,0
1,0,1,4,0,0,160,0.0,10.06599,0.26336,3,3,110011,0
1,0,1,2,0,0,19,0.0,72.26784,0.03965,39,1,112005,0
1,0,1,6,0,0,111,167.70328,27.01566,0.18739,3,4,201037,0
1,0,1,7,0,0,55,0.0,41.18452,0.09861,17,6,105073,0
1,0,1,4,0,0,80,0.0,32.13443,0.13736,1,1,207032,0
1,0,1,4,0,0,51,0.0,11.34113,0.08789,1,1,208040,0
1,0,1,6,0,0,60,0.0,11.28684,0.10277,2,3,106046,0
1,0,1,6,0,0,76,0.0,13.99612,0.12816,8,1,118085,0
1,0,1,16,0,0,13,0.0,57.36636,0.023,82,1,101076,0
1,0,1,6,0,0,62,0.0,28.41043,0.10734,6,3,105000,0
1,0,0,27,0,0,0,0.0,24.91036,1.37045,9,7,104034,0
1,0,1,7,0,0,57,0.0,20.50524,0.09794,11,1,106007,0
1,0,1,2,0,0,26,0.0,32.23723,0.04811,32,1,110011,0
1,0,1,3,0,0,46,0.0,21.58258,0.08063,5,2,104067,0
0,1,0,5,1,720,0,163.22337,0.0,2.92578,0,0,115028,0
1,0,1,9,0,0,90,0.0,26.128,0.54067,4,4,110100,0
1,0,1,2,0,0,41,0.0,48.78997,0.07559,3,2,112027,0
1,0,1,7,0,0,103,0.0,16.12543,1.76598,5,5,204036,0
1,0,1,4,0,0,33,0.0,44.54276,0.06042,1,2,105065,0
1,0,1,4,0,0,43,0.0,58.73602,0.0805,8,4,112083,0
1,0,1,1,0,0,13,0.0,21.90579,0.02703,35,1,105028,0
0,0,0,0,0,143,13,159.31297,0.0,0.30011,0,0,401100,0
1,0,1,3,0,0,30,0.0,56.56769,0.0585,1,3,108028,0
1,0,1,4,0,0,37,0.0,30.18844,0.06558,33,1,105006,0
1,0,1,28,0,0,206,0.0,20.6923,0.59968,1,1,201015,0
1,0,1,2,0,0,23,0.0,28.86971,0.04272,46,2,111091,0
1,0,1,1,0,0,13,0.0,42.95601,0.02725,1,1,114007,0
1,0,1,4,0,0,36,0.0,23.1971,0.06352,1,1,107083,0
1,0,1,5,0,0,46,0.0,12.55123,0.07969,14,2,111059,0
1,0,1,2,0,0,21,0.0,38.68534,0.04009,47,2,111044,0
1,0,1,5,0,0,96,0.0,14.4913,0.16101,3,1,113051,0
1,0,0,5,0,0,0,0.0,40.68139,0.16132,1,4,110100,0
1,0,1,4,0,0,22,0.0,4.43034,0.04027,58,1,204052,0
1,0,1,6,0,0,46,0.0,56.64486,0.0852,1,1,206000,0
1,0,0,28,0,0,0,0.0,9.0031,0.11053,10,2,104009,0
1,0,1,3,0,0,33,0.0,21.98322,0.05946,5,3,114090,0
1,0,1,10,0,0,57,0.0,39.94248,0.1004,12,5,110044,0
1,0,1,2,0,0,17,0.0,38.65306,0.03331,1,2,201041,0
1,0,1,4,0,0,28,0.0,26.00725,0.05155,9,3,105001,0
1,0,1,4,0,0,28,0.0,65.22043,0.0552,18,3,114053,0
1,0,1,8,0,0,45,0.0,53.22438,0.08402,1,1,114018,0
1,0,1,3,0,0,41,0.0,15.36905,0.44667,7,3,210100,0
1,0,1,5,0,0,46,0.0,27.68694,0.62019,21,5,202054,0
1,0,1,8,0,0,76,0.0,11.451,0.12789,10,2,108100,0
1,0,1,5,0,0,40,0.0,39.65228,0.07198,16,5,117033,0
1,0,1,7,0,0,39,0.0,9.21943,0.06763,32,2,103001,0
1,0,1,4,0,0,28,0.0,15.17406,0.05014,41,4,118100,0
1,0,1,6,0,0,68,0.0,35.87647,0.21007,5,4,114082,0
0,0,0,10,0,1082,13,126.71753,0.0,1.67869,1,0,118100,0
1,0,1,3,0,0,40,0.0,20.06576,0.06989,1,2,110029,0
1,0,1,4,0,0,24,0.0,26.17525,0.04489,16,3,118025,0
1,0,1,2,0,0,30,0.0,35.01927,0.05541,17,1,114011,0
1,0,1,23,0,0,45,0.0,7.49022,0.0784,8,6,102046,0
1,0,1,4,0,0,19,0.0,35.21567,0.0364,67,4,107033,0
1,0,1,5,0,0,57,0.0,47.34226,0.10332,1,4,205053,0
1,0,1,26,0,0,51,0.0,25.85802,0.44766,20,1,105009,0
1,0,1,6,0,0,43,0.0,6.36476,0.07464,1,4,103032,0
1,0,1,6,0,0,57,0.0,9.64498,0.42859,1,5,111014,0
1,0,0,28,0,0,0,0.0,99.97613,1.69009,7,13,103001,0
1,0,1,5,0,0,53,0.0,38.31479,0.09372,9,3,205100,0
1,0,0,28,0,0,0,0.0,50.81895,1.18984,30,5,105073,0
1,0,0,27,0,0,0,0.0,31.22576,1.81307,21,9,105073,0
1,0,1,8,0,0,131,0.0,11.50538,0.21688,5,4,115031,0
1,0,1,1,0,0,13,0.0,86.54869,0.03053,23,1,110046,0
1,0,1,7,0,0,60,0.0,28.54173,0.10444,1,1,105081,0
1,0,1,11,0,0,144,0.0,15.01557,0.23837,2,10,202100,0
1,0,1,4,0,0,40,0.0,36.87956,0.06663,21,1,101062,0
1,0,1,8,0,0,144,0.0,25.44973,0.241,3,1,119024,0
1,0,1,4,0,0,27,0.0,13.93369,0.04854,39,2,112018,0
1,0,1,3,0,0,37,0.0,12.3522,0.06576,5,2,111095,0
1,0,1,3,0,0,48,0.0,12.68187,0.08243,1,2,119046,0
1,0,1,6,0,0,43,0.0,2.80935,0.07425,27,1,207035,0
1,0,1,2,0,0,65,0.0,26.27324,0.11151,11,2,106044,0
0,0,0,4,0,1275,13,99.75512,0.0,1.9704,20,0,107100,0
1,0,1,23,0,0,45,0.0,23.80279,0.07924,13,11,102058,0
1,0,1,6,0,0,62,0.0,33.54077,0.10832,3,4,109042,0
1,0,1,2,0,0,46,0.0,7.72052,0.07944,12,1,103045,0
1,0,1,8,0,0,90,0.0,13.699,0.1507,7,4,115099,0
1,0,1,3,0,0,21,0.0,20.73815,0.03496,15,1,101044,0
1,0,1,5,0,0,51,0.0,21.3961,0.08833,13,2,112070,0
1,0,1,2,0,0,27,0.0,57.5414,0.05158,48,2,203047,0
1,0,1,11,0,0,48,0.0,12.7528,0.08464,1,10,109030,0
1,0,1,28,0,0,0,0.0,41.36898,0.17276,18,1,210005,0
1,0,1,11,0,0,160,0.0,17.62231,0.26536,1,2,113076,0
1,0,1,3,0,0,40,0.0,38.7403,0.07228,13,2,102040,0
0,0,0,5,0,835,7,125.44343,0.0,0.93475,34,0,202100,0
1,0,1,6,0,0,42,0.0,27.65506,0.06976,19,6,204063,0
1,0,1,3,0,0,68,0.0,67.79958,0.12732,1,2,112020,0
1,0,1,2,0,0,23,0.0,23.70429,0.04358,3,2,118063,0
0,0,0,4,1,0,0,147.85653,0.0,0.14027,0,0,601100,0
1,0,1,5,0,0,51,0.0,9.51056,0.08758,11,4,204009,0
1,0,1,6,0,0,62,0.0,28.13217,0.10663,13,5,206065,0
1,0,1,5,0,0,41,0.0,32.03623,0.07248,28,5,114032,0
1,0,1,8,0,0,37,0.0,34.61522,0.06714,1,5,108001,0
1,0,1,5,0,0,41,0.0,46.16206,0.07514,1,3,109040,0
1,0,1,6,0,0,53,0.0,43.29477,0.0943,11,2,205007,0
0,0,0,0,0,78,13,181.31284,0.0,0.24603,0,0,902100,0
1,0,1,5,0,0,31,0.0,38.82701,0.05753,5,1,105034,0
1,0,1,6,0,0,65,0.0,11.57828,0.11063,1,3,107083,0
1,0,1,4,0,0,57,121.40806,25.80845,0.09905,3,4,201036,0
1,0,1,7,0,0,62,0.0,21.59533,0.1066,3,6,114090,0
1,0,1,6,0,0,57,95.19618,7.38281,0.09719,12,4,105022,0
1,0,1,10,0,0,65,0.0,20.70544,0.11123,5,2,202036,0
1,0,1,3,0,0,24,0.0,25.75151,0.04487,13,3,211070,0
1,0,1,4,0,0,45,0.0,35.50803,0.07971,17,2,207075,0
1,0,1,7,0,0,90,0.0,14.01355,0.15124,3,6,105067,0
1,0,1,3,0,0,28,0.0,59.78333,0.05411,30,1,117095,0
1,0,1,7,0,0,53,0.0,56.41086,0.09727,8,5,105079,0
1,0,1,7,0,0,28,0.0,4.44753,0.05087,1,3,102079,0
1,0,1,5,0,0,28,0.0,46.59266,0.05379,39,3,102063,0
1,0,1,7,0,0,72,0.0,8.09664,0.12157,4,4,120039,0
1,0,1,8,0,0,39,0.0,10.2073,0.06829,18,4,113044,0
1,0,1,7,0,0,80,0.0,32.03623,0.13753,2,4,114032,0
1,0,1,5,0,0,80,0.0,11.40724,0.16825,1,4,113005,0
1,0,1,8,0,0,144,0.0,2.33995,0.23697,5,3,119001,0
1,0,1,2,0,0,26,0.0,23.27954,0.04827,1,2,113035,0
1,0,1,7,0,0,85,0.0,26.31746,0.14512,1,7,112096,0
1,0,1,10,0,0,111,0.0,35.66794,0.18939,5,3,210029,0
1,0,1,2,0,0,17,0.0,12.7528,0.03263,57,1,116030,0
1,0,1,7,0,0,39,0.0,6.2595,0.06842,1,7,104023,0
1,0,1,4,0,0,80,0.0,25.44456,0.13571,7,2,117081,0
1,0,1,2,0,0,35,0.0,24.88013,0.06258,18,2,103024,0
1,0,1,6,0,0,76,0.0,20.73462,0.12913,1,4,208050,0
1,0,1,7,0,0,30,0.0,28.70579,2.29675,39,4,109005,0
1,0,1,3,0,0,26,0.0,22.8925,0.04782,1,3,105033,0
1,0,1,5,0,0,80,0.0,17.12132,0.13549,5,5,119075,0
1,0,1,27,0,0,0,0.0,150.57827,0.00876,9,1,103096,0
0,0,0,0,0,1085,13,94.10864,0.0,1.65103,7,0,211100,0
1,0,1,7,0,0,41,0.0,28.36434,0.07313,1,4,105058,0
1,0,1,2,0,0,57,0.0,11.28816,0.09774,4,1,201052,0
1,0,0,16,0,0,0,0.0,69.58193,0.00108,0,1,101069,0
1,0,1,6,0,0,24,0.0,33.97912,0.04548,1,1,105073,0
1,0,1,5,0,0,28,0.0,45.74145,0.05265,1,5,115052,0
1,0,1,7,0,0,26,0.0,28.6314,0.04799,26,1,108096,0
0,1,0,6,1,719,0,126.74493,0.0,2.71981,0,0,103098,0
1,0,1,3,0,0,76,0.0,10.75689,0.12817,8,1,108010,0
1,0,1,2,0,0,30,0.0,27.4427,0.05483,14,1,102027,0
1,0,1,4,0,0,76,0.0,11.57828,0.12823,6,3,210083,0
1,0,1,2,0,0,14,0.0,46.3862,0.82236,1,1,105047,0
1,0,1,5,0,0,32,0.0,51.10323,0.06018,7,5,204075,0
1,0,1,7,0,0,57,0.0,19.71711,0.09738,1,6,112000,0
1,0,1,27,0,0,0,0.0,33.23006,0.0061,34,1,102075,0
1,0,1,7,0,0,53,0.0,19.8762,0.09181,5,1,109036,0
1,0,0,28,0,0,0,0.0,15.14612,0.17257,9,15,210071,0
1,0,1,5,0,0,28,0.0,24.01833,0.05111,27,3,105016,0
0,0,0,2,0,1206,13,145.08942,0.0,2.04536,4,0,110100,0
1,0,1,7,0,0,76,0.0,27.2219,0.12994,11,3,108034,0
0,0,0,2,0,471,2,159.15303,0.0,0.00899,3,0,202100,0
1,0,1,2,0,0,15,0.0,64.12501,0.03203,11,1,110098,0
1,0,1,6,0,0,51,0.0,27.58425,0.08956,1,3,113060,0
1,0,1,2,0,0,27,0.0,12.6901,0.04874,33,2,116024,0
1,0,1,27,0,0,206,0.0,76.72785,0.54269,2,4,210095,0
1,0,1,5,0,0,68,0.0,27.67265,0.1163,15,3,205009,0
1,0,1,5,0,0,96,0.0,13.4684,0.16024,8,5,115041,0
1,0,1,6,0,0,43,0.0,37.25599,0.07173,1,3,101095,0
1,0,1,28,0,0,160,0.0,38.11972,0.43399,2,5,203058,0
1,0,1,10,0,0,72,0.0,15.9396,0.12214,1,3,111079,0
1,0,1,1,0,0,13,0.0,78.83528,0.02509,71,1,113069,0
1,0,1,7,0,0,35,0.0,29.76673,0.06433,20,4,107086,0
1,0,1,28,0,0,181,0.0,9.00742,0.59833,2,6,202090,0
1,0,1,3,0,0,30,0.0,8.92829,0.05383,1,3,201071,0
1,0,1,10,0,0,181,0.0,2.96837,0.29723,1,5,105085,0
1,0,1,3,0,0,57,0.0,21.36468,0.76556,3,1,116036,0
1,0,1,3,0,0,30,0.0,5.41727,0.04974,20,1,112057,0
1,0,1,10,0,0,85,0.0,27.81299,0.14494,7,7,106028,0
1,0,1,3,0,0,20,0.0,90.41048,0.04372,1,3,119053,0
1,0,1,5,0,0,49,0.0,39.64266,0.08727,11,4,211052,0
1,0,1,5,0,0,111,0.0,20.10257,0.31741,8,3,115072,0
1,0,1,4,0,0,62,0.0,11.28302,0.10505,17,1,103038,0
1,0,1,7,0,0,53,0.0,37.79869,0.09459,1,6,103049,0
1,0,1,9,0,0,96,0.0,20.09597,0.16214,1,2,105039,0
1,0,1,6,0,0,85,0.0,38.94353,0.14731,6,2,119080,0
1,0,1,1,0,0,13,0.0,16.24554,0.02706,26,1,102083,0
1,0,1,6,0,0,55,0.0,12.10565,0.09467,3,4,116045,0
1,0,0,12,0,0,0,0.0,11.83155,0.00172,15,8,205069,0
1,0,1,7,0,0,111,136.03878,14.31829,0.9357,1,5,202100,0
1,0,1,5,0,0,39,0.0,43.49306,0.07142,1,1,102043,0
1,0,1,6,0,0,85,0.0,9.06977,0.14258,1,2,109033,0
1,0,1,2,0,0,43,0.0,20.96499,0.07535,12,2,105083,0
1,0,1,8,0,0,96,0.0,28.13534,0.16479,4,7,108080,0
1,0,1,8,0,0,131,0.0,19.43286,0.21793,6,5,205041,0
1,0,1,5,0,0,65,0.0,10.58328,0.11039,7,2,111087,0
1,0,1,5,0,0,46,0.0,17.9781,0.07957,24,3,112053,0
1,0,1,3,0,0,20,0.0,74.98567,0.04326,1,2,117061,0
1,0,1,5,0,0,65,0.0,31.58006,0.11456,1,2,102093,0
1,0,1,3,0,0,27,0.0,28.39068,0.04993,16,1,119046,0
1,0,1,28,0,0,45,0.0,8.27031,0.07311,22,8,101058,0
1,0,1,8,0,0,68,0.0,43.87162,0.12024,4,5,118096,0
1,0,1,3,0,0,19,0.0,20.87292,0.0363,1,2,107096,0
1,0,1,5,0,0,33,0.0,21.77871,0.05985,1,3,105060,0
1,0,1,3,0,0,24,0.0,20.78344,0.04426,33,2,116079,0
1,0,1,8,0,0,90,0.0,23.81114,0.15202,8,2,115031,0
1,0,1,4,0,0,32,0.0,55.47462,0.06022,33,4,105032,0
1,0,0,28,0,0,0,0.0,10.2073,1.74678,3,3,209044,0
1,0,1,4,0,0,21,0.0,23.97977,0.03528,49,3,110069,0
1,0,1,4,0,0,27,0.0,9.08192,0.04956,1,2,202088,0
1,0,1,4,0,0,26,0.0,76.74809,0.04809,26,1,101069,0
1,0,1,4,0,0,111,0.0,18.94737,0.18573,3,2,207051,0
1,0,1,4,0,0,72,0.0,15.01066,0.12176,12,3,117082,0
1,0,1,7,0,0,96,0.0,30.63358,0.16367,1,6,205089,0
1,0,1,5,0,0,28,0.0,24.96011,0.05126,19,1,109058,0
1,0,1,4,0,0,31,0.0,55.80528,0.06062,15,3,110090,0
1,0,1,5,0,0,42,0.0,28.54173,0.07461,9,5,112081,0
1,0,1,5,0,0,103,0.0,11.99597,0.17219,2,1,110051,0
1,0,1,3,0,0,42,0.0,38.98555,0.07514,18,2,202029,0
1,0,1,5,0,0,29,0.0,40.96535,0.05417,27,4,116098,0
1,0,1,6,0,0,37,0.0,21.95923,0.06579,10,5,104001,0
0,0,0,9,1,0,0,136.03878,0.0,0.21674,0,0,203100,0
1,0,1,12,0,0,49,0.0,11.58211,0.08424,1,7,202070,0
1,0,1,5,0,0,25,0.0,41.68875,0.04667,50,4,108070,0
1,0,1,6,0,0,31,0.0,9.80824,0.05561,1,4,114095,0
1,0,1,12,0,0,28,0.0,56.13843,0.05369,29,7,117088,0
1,0,1,4,0,0,51,0.0,51.79056,0.09318,1,3,203005,0
1,0,1,5,0,0,51,0.0,27.67265,0.08929,4,4,204009,0
1,0,1,3,0,0,37,0.0,71.11482,0.07195,1,2,115096,0
1,0,1,6,0,0,85,0.0,23.62664,0.13961,10,6,106064,0
1,0,1,4,0,0,18,0.0,34.00415,0.03531,1,4,106070,0
1,0,1,5,0,0,46,0.0,36.29324,0.08162,22,2,106065,0
1,0,1,4,0,0,35,0.0,10.29848,0.06178,1,2,204100,0
1,0,1,2,0,0,14,0.0,18.96186,0.02225,88,1,101020,0
1,0,1,9,0,0,206,0.0,9.7889,0.33847,1,2,104023,0
1,0,1,10,0,0,131,0.0,29.90304,0.248,1,8,305100,0
1,0,1,7,0,0,76,0.0,21.43156,0.12918,8,1,117030,0
1,0,1,2,0,0,20,0.0,37.97928,0.03449,40,1,104077,0
1,0,1,7,0,0,90,0.0,28.01502,0.14813,5,3,101028,0
1,0,1,4,0,0,42,0.0,14.65919,0.06976,2,4,108069,0
0,1,0,5,1,0,0,0.0,0.0,0.00721,0,0,103048,0
1,0,1,7,0,0,55,0.0,21.41726,0.09483,12,1,119060,0
1,0,1,6,0,0,111,0.0,2.44936,1.53951,3,2,110021,0
1,0,1,4,0,0,27,0.0,17.23423,0.04952,12,3,113046,0
1,0,1,5,0,0,27,0.0,9.97023,0.04899,1,2,204001,0
1,0,1,9,0,0,144,0.0,18.47277,0.2397,1,4,102024,0
1,0,1,4,0,0,48,0.0,5.9051,0.0826,11,1,209065,0
1,0,1,2,0,0,24,0.0,36.24269,0.04562,1,2,113095,0
1,0,1,3,0,0,41,0.0,29.41698,0.07235,21,1,102021,0
1,0,1,5,0,0,29,0.0,17.16646,0.05294,5,5,115020,0
1,0,1,3,0,0,20,0.0,24.03285,0.03754,1,3,119053,0
1,0,1,5,0,0,43,0.0,33.19563,0.07644,8,5,111006,0
1,0,1,3,0,0,65,0.0,30.30728,0.11297,1,3,103025,0
1,0,1,3,0,0,60,0.0,23.47079,0.10348,6,2,114077,0
1,0,1,4,0,0,80,0.0,47.97264,0.14134,1,2,202076,0
1,0,1,7,0,0,41,0.0,9.21943,0.071,25,1,105001,0
1,0,1,4,0,0,20,0.0,59.20177,0.04134,38,1,104041,0
1,0,1,7,0,0,181,0.0,6.39115,0.29696,3,3,117018,0
1,0,1,4,0,0,120,0.0,11.02691,0.19953,5,1,105029,0
1,0,0,5,0,0,0,0.0,42.62051,0.11161,27,5,201100,0
1,0,0,28,0,0,0,0.0,24.92867,0.0065,82,2,103063,0
1,0,1,9,0,0,68,0.0,36.75985,0.1181,13,2,104054,0
1,0,1,4,0,0,22,0.0,16.32019,0.041,32,1,106001,0
0,0,0,11,1,0,0,169.48788,0.0,1.36713,0,0,111100,0
1,0,1,6,0,0,32,0.0,16.05536,0.45626,1,4,102052,0
1,0,1,8,0,0,80,0.0,25.17883,0.13676,1,2,104067,0
1,0,1,5,0,0,48,0.0,17.18682,0.08297,19,3,105001,0
1,0,0,28,0,0,0,0.0,15.92186,1.22598,3,1,106069,0
1,0,1,8,0,0,60,0.0,24.16121,0.10451,15,2,207016,0
1,0,0,27,0,0,0,0.0,42.96748,0.84519,25,2,104001,0
1,0,1,9,0,0,57,0.0,4.37219,0.09711,1,2,112054,0
1,0,1,7,0,0,96,0.0,11.98781,0.16032,1,3,106088,0
1,0,1,7,0,0,33,0.0,25.56872,0.05875,37,3,111075,0
1,0,1,2,0,0,14,0.0,52.36873,0.02947,55,1,114048,0
1,0,1,1,0,0,13,0.0,46.71488,0.02806,22,1,110081,0
1,0,1,3,0,0,29,0.0,29.96442,0.05256,38,2,116043,0
1,0,1,5,0,0,76,0.0,2.44936,0.12822,1,1,104003,0
1,0,1,3,0,0,76,0.0,22.00341,0.12955,5,2,110038,0
1,0,1,3,0,0,28,0.0,43.56425,0.05284,15,1,112032,0
1,0,1,2,0,0,38,0.0,12.17543,0.11267,1,2,119092,0
1,0,1,5,0,0,46,0.0,14.4712,0.07925,24,1,109064,0
1,0,1,12,0,0,181,159.14608,7.23742,2.03937,1,8,114053,0
1,0,1,6,0,0,131,0.0,5.51235,0.21707,1,3,118055,0
1,0,1,8,0,0,85,81.52535,41.24989,0.14804,3,6,108100,0
1,0,1,28,0,241,0,0.0,12.10565,1.55467,1,1,108083,0
1,0,1,7,0,0,21,0.0,7.85018,0.03993,3,4,104016,0
1,0,1,5,0,0,37,0.0,68.37464,0.07084,33,1,111036,0
1,0,0,9,0,0,0,0.0,23.65816,0.06285,10,8,201100,0
0,0,0,5,0,788,4,168.54223,0.0,0.48903,6,0,202100,0
1,0,1,9,0,0,120,0.0,4.84095,0.19887,5,9,108006,0
1,0,1,5,0,0,46,0.0,52.58433,0.08388,20,3,117036,0
1,0,1,5,0,0,51,0.0,7.49022,0.08728,1,1,118069,0
1,0,1,8,0,0,90,0.0,5.0976,0.14576,11,8,107041,0
1,0,1,4,0,0,29,0.0,27.82054,0.05261,33,4,103033,0
1,0,1,4,0,0,85,0.0,8.74664,0.14226,11,4,104089,0
1,0,1,6,0,0,30,0.0,49.28472,0.05706,3,4,111044,0
1,0,1,5,0,0,49,0.0,32.62247,0.08742,19,3,114035,0
1,0,1,5,0,0,26,0.0,31.13469,0.04818,1,1,201033,0
1,0,1,7,0,0,85,0.0,25.39949,0.14403,12,5,110033,0
1,0,1,5,0,0,80,0.0,31.94564,0.13694,11,2,115022,0
1,0,1,3,0,0,37,0.0,35.26427,0.06679,15,3,111048,0
1,0,1,9,0,0,43,0.0,40.2791,0.07758,7,8,205000,0
1,0,1,6,0,0,46,0.0,43.42783,0.08315,1,6,111065,0
1,0,1,3,0,0,84,156.97332,29.91658,0.14282,4,1,301100,0
1,0,1,2,0,0,17,0.0,43.20338,0.03429,28,2,112052,0
1,0,1,4,0,0,32,0.0,40.7832,0.05827,39,2,108098,0
1,0,1,4,0,0,55,0.0,31.83916,0.09134,8,2,101034,0
1,0,1,3,0,0,17,0.0,53.16946,0.03627,14,3,104045,0
1,0,1,4,0,0,28,0.0,26.07431,0.05246,22,1,110037,0
1,0,1,1,0,0,13,0.0,56.31897,0.02811,47,1,102083,0
1,0,1,6,0,0,24,0.0,23.09282,0.04062,18,5,111075,0
1,0,1,6,0,0,51,0.0,34.27174,0.09055,23,1,109086,0
1,0,1,2,0,0,19,0.0,22.18339,0.03677,11,1,210043,0
1,0,1,6,0,0,55,0.0,8.39905,0.09369,16,6,119077,0
1,0,1,6,0,0,55,0.0,48.79205,0.09847,16,4,110040,0
1,0,1,5,0,0,29,0.0,36.2702,0.05338,1,2,103089,0
1,0,1,23,0,0,21,0.0,33.83149,0.03499,54,3,101009,0
1,0,1,6,0,0,46,0.0,27.2732,0.08084,1,3,106096,0
1,0,1,5,0,0,62,0.0,7.90087,0.10503,11,5,103068,0
1,0,1,3,0,0,24,0.0,16.76863,0.04492,3,2,116057,0
1,0,1,3,0,0,53,0.0,25.58721,0.09154,1,3,119003,0
1,0,1,7,0,0,24,0.0,12.11385,0.04428,38,3,115069,0
1,0,1,7,0,0,51,0.0,32.43549,0.09005,4,1,116046,0
1,0,1,4,0,0,30,0.0,15.99122,0.05492,1,1,104003,0
1,0,1,6,0,0,68,0.0,41.03996,0.11961,2,3,211023,0
1,0,1,3,0,0,27,0.0,31.17406,0.05027,7,1,204064,0
1,0,1,5,0,0,32,0.0,48.62026,0.05964,1,3,201050,0
1,0,1,6,0,0,160,0.0,6.50258,0.26371,3,5,119069,0
0,0,0,0,0,351,13,130.08535,0.0,0.63241,0,0,405100,0
1,0,1,6,0,0,30,0.0,21.4979,0.05377,1,4,206100,0
0,0,0,0,0,117,13,137.59248,0.0,0.23859,0,0,402100,0
1,0,1,4,0,0,48,0.0,26.97463,0.08408,9,1,105034,0
1,0,1,5,0,0,60,0.0,28.20009,0.10351,15,4,118027,0
1,0,1,9,0,0,80,0.0,33.71086,0.13766,10,7,110016,0
1,0,1,3,0,0,19,0.0,49.28472,0.03689,64,1,107088,0
1,0,1,4,0,0,26,0.0,43.82236,0.04895,32,4,113055,0
0,1,0,6,1,1040,0,145.34528,0.0,2.62415,0,0,104052,0
1,0,1,4,0,0,68,0.0,4.30645,0.11552,1,4,110041,0
1,0,1,5,0,0,40,0.0,34.28062,0.07199,1,1,112080,0
1,0,1,3,0,0,30,0.0,33.98808,0.05521,16,1,110021,0
1,0,1,4,0,0,41,0.0,11.28684,0.07111,28,1,105046,0
1,0,1,5,0,0,85,0.0,26.71898,0.14504,3,3,104005,0
0,0,0,0,0,609,13,94.10864,0.0,1.05732,0,0,305100,0
1,0,1,9,0,0,90,0.0,8.03296,1.41115,7,4,301100,0
1,0,1,9,0,0,80,0.0,25.39949,0.13658,1,4,110035,0
0,1,0,6,1,1116,0,137.16228,0.0,2.44564,0,0,105035,0
1,0,1,1,0,0,13,0.0,97.32056,0.032,81,1,109037,0
1,0,1,3,0,0,49,0.0,40.90676,0.08762,1,2,211023,0
1,0,1,23,0,0,51,0.0,27.8192,0.08934,8,1,105001,0
1,0,1,3,0,0,36,0.0,8.97549,0.064,1,3,118073,0
1,0,1,21,0,0,26,0.0,48.07624,0.04661,4,1,101001,0
0,0,0,8,0,1025,12,87.28461,0.0,1.50983,17,0,117100,0
1,0,1,5,0,0,29,0.0,38.50246,0.05345,29,3,107016,0
1,0,1,4,0,0,21,0.0,40.41911,0.0408,16,1,110001,0
1,0,1,3,0,0,85,0.0,18.92468,0.14315,1,1,209094,0
1,0,1,1,0,0,13,0.0,18.8355,0.02642,73,1,108052,0
1,0,1,3,0,0,19,0.0,83.42714,0.04098,1,2,206040,0
1,0,1,5,0,0,35,0.0,20.86783,0.06272,6,3,111023,0
1,0,1,6,0,0,131,0.0,10.06599,0.21754,3,4,103085,0
1,0,1,3,0,0,68,0.0,1.1225,0.11005,7,2,101018,0
0,1,0,4,1,1088,0,146.45258,0.0,2.58576,0,0,104059,0
1,0,1,6,0,0,45,0.0,29.28067,0.07901,19,3,109048,0
1,0,1,4,0,0,57,0.0,41.75514,0.10123,6,4,110027,0
1,0,1,5,0,0,32,0.0,58.79527,0.06159,1,3,201050,0
1,0,1,2,0,0,28,0.0,36.85577,0.11436,45,2,108015,0
1,0,1,2,0,0,18,0.0,28.70554,0.03548,16,1,102005,0
0,1,0,3,1,1088,0,149.39919,0.0,2.57001,0,0,113092,0
1,0,1,4,0,0,23,0.0,20.64473,0.04231,48,1,115025,0
1,0,1,5,0,0,160,0.0,9.0716,0.26336,4,3,104004,0
0,0,0,0,0,351,13,99.75512,0.0,0.64059,0,0,504100,0
